TMDB ID,Title,Release Date,Budget,Revenue,IMDB ID,Rating,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,IMDB Rating,IMDB Votes,DVD Release Date,Production,Day of Release,Month of Release,Year of Release,Revenue (Millions),Runtime (Min),Primary Genre
1266,Street Kings,2008-04-10,20000000.0,65569869.0,tt0421073,R,109 min,"Action, Crime, Drama, Thriller",David Ayer,"James Ellroy (screenplay), Kurt Wimmer (screenplay), Jamie Moss (screenplay), James Ellroy (story)","Keanu Reeves, Forest Whitaker, Hugh Laurie, Chris Evans","An undercover cop, disillusioned by the death of his wife, is implicated in the murder of an officer and must struggle to clear himself.","English, Turkish",USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTkxMzE4ODM5MV5BMl5BanBnXkFtZTcwOTM4Mzk1MQ@@._V1_SX300.jpg,6.8,"104,143",19 Aug 2008,20th Century Fox/Regency Films,Thursday,April,2008,65.569869,109,Action
12890,Smart People,2008-04-11,7000000.0,10569964.0,tt0858479,R,95 min,"Comedy, Drama, Romance",Noam Murro,Mark Poirier,"Dennis Quaid, Sarah Jessica Parker, Thomas Haden Church, Ellen Page",Into the life of a widowed professor comes a new love and an unexpected visit from his adopted brother.,"English, Spanish",USA,3 nominations.,https://m.media-amazon.com/images/M/MV5BMTg1NTI3ODI3OV5BMl5BanBnXkFtZTcwMzk3NDI2MQ@@._V1_SX300.jpg,6.1,"21,997",12 Aug 2008,Miramax Films,Friday,April,2008,10.569964,95,Comedy
20832,Krazzy 4,2008-04-11,0.0,8000000.0,tt1182908,PG-13,110 min,"Comedy, Crime, Drama, Thriller",Jaideep Sen,"Ashwani Dhir (screenplay & dialogue), Rakesh Roshan (story)","Juhi Chawla, Irrfan Khan, Arshad Warsi, Rajpal Yadav",4 mental patients formulate the plan to rescue their kidnapped doctor and teach the kidnappers a lesson.,Hindi,India,,https://m.media-amazon.com/images/M/MV5BMTQ4MDI5MzA1MF5BMl5BanBnXkFtZTgwNDgzMjA2MDE@._V1_SX300.jpg,4.2,"1,805",16 Mar 2010,Eros Entertainment,Friday,April,2008,8.0,110,Comedy
9870,Forgetting Sarah Marshall,2008-04-17,30000000.0,105173115.0,tt0800039,R,111 min,"Comedy, Drama, Romance",Nicholas Stoller,Jason Segel,"Jason Segel, Kristen Bell, Mila Kunis, Russell Brand","Devastated Peter takes a Hawaiian vacation in order to deal with the recent break-up with his TV star girlfriend, Sarah. Little does he know, Sarah's traveling to the same resort as her ex - and she's bringing along her new boyfriend.","English, Hawaiian, German, Japanese",USA,4 wins & 19 nominations.,https://m.media-amazon.com/images/M/MV5BMTYzODgzMjAyM15BMl5BanBnXkFtZTcwMTI3NzI2MQ@@._V1_SX300.jpg,7.1,"252,695",05 Oct 2008,Universal Pictures,Thursday,April,2008,105.173115,111,Comedy
13359,Expelled: No Intelligence Allowed,2008-04-18,3500000.0,7700000.0,tt1091617,PG,90 min,Documentary,Nathan Frankowski,"Kevin Miller, Ben Stein","Ben Stein, Lili Asvar, Peter Atkins, Hector Avalos",Ben Stein examines the issue of academic freedom and decides that there is none when it comes to the debate over intelligent design.,English,USA,2 wins.,https://m.media-amazon.com/images/M/MV5BMTY0ODIzMDAxOV5BMl5BanBnXkFtZTcwMTc0MDk2MQ@@._V1_SX300.jpg,3.8,"11,677",21 Oct 2008,Rocky Mountain Pictures,Friday,April,2008,7.7,90,Documentary
1729,The Forbidden Kingdom,2008-04-18,55000000.0,127906624.0,tt0865556,PG-13,104 min,"Action, Adventure, Fantasy",Rob Minkoff,John Fusco,"Jet Li, Michael Angarano, Jackie Chan, Juana Collignon","A discovery made by a kung fu obsessed American teen sends him on an adventure to China, where he joins up with a band of martial arts warriors in order to free the imprisoned Monkey King.","English, Mandarin","USA, China",5 nominations.,https://m.media-amazon.com/images/M/MV5BMTUwNTExMTg3NF5BMl5BanBnXkFtZTcwNDYyMTM2MQ@@._V1_SX300.jpg,6.6,"98,213",09 Sep 2008,Lionsgate,Friday,April,2008,127.906624,104,Action
8780,Baby Mama,2008-04-25,30000000.0,63833449.0,tt0871426,PG-13,99 min,"Comedy, Romance",Michael McCullers,Michael McCullers,"Amy Poehler, Tina Fey, Greg Kinnear, Dax Shepard","A successful, single businesswoman who dreams of having a baby discovers she is infertile and hires a working class woman to be her unlikely surrogate.",English,USA,1 win & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMTYwNTc1Nzk1N15BMl5BanBnXkFtZTcwNjE4OTI2MQ@@._V1_SX300.jpg,6.0,"40,085",09 Sep 2008,Universal Pictures,Friday,April,2008,63.833449,99,Comedy
13018,Deception,2008-04-25,25000000.0,17741298.0,tt0800240,R,107 min,"Crime, Drama, Mystery, Thriller",Marcel Langenegger,Mark Bomback,"Ewan McGregor, Hugh Jackman, Michelle Williams, Bruce Altman","An accountant is introduced to a mysterious sex club known as The List by his lawyer friend. But in this new world, he soon becomes the prime suspect in a woman's disappearance and a multi-million dollar heist.","English, Spanish, Cantonese",USA,,https://m.media-amazon.com/images/M/MV5BNjAzODA2NjM5Ml5BMl5BanBnXkFtZTcwNDgwNDQ2MQ@@._V1_SX300.jpg,6.1,"36,692",23 Sep 2008,20th Century Fox,Friday,April,2008,17.741298,107,Crime
13335,Harold & Kumar Escape from Guantanamo Bay,2008-04-25,12000000.0,43493123.0,tt0481536,R,104 min,"Adventure, Comedy","Jon Hurwitz, Hayden Schlossberg","Jon Hurwitz, Hayden Schlossberg, Jon Hurwitz (characters), Hayden Schlossberg (characters)","John Cho, Kal Penn, Rob Corddry, Jack Conley","After being mistaken for terrorists and thrown into Guantánamo Bay, stoners Harold and Kumar escape and return to the U.S., where they proceed to flee across the country with federal agents in hot pursuit.","English, Spanish, French",USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTQ3NTg3OTk0OV5BMl5BanBnXkFtZTcwODAwMzU1MQ@@._V1_SX300.jpg,6.6,"126,692",29 Jul 2008,Warner Bros. Pictures,Friday,April,2008,43.493123,104,Adventure
10761,Made of Honor,2008-05-02,40000000.0,84601681.0,tt0866439,PG-13,101 min,"Comedy, Romance",Paul Weiland,"Adam Sztykiel (screenplay), Deborah Kaplan (screenplay), Harry Elfont (screenplay), Adam Sztykiel (story)","Patrick Dempsey, Michelle Monaghan, Kevin McKidd, Kadeem Hardison",A guy in love with an engaged woman tries to win her over after she asks him to be her maid of honor.,English,"USA, UK",1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTk1MzA5MjEzMF5BMl5BanBnXkFtZTcwNTk0MjU1MQ@@._V1_SX300.jpg,5.9,"64,604",16 Sep 2008,Sony Pictures/Columbia,Friday,May,2008,84.601681,101,Comedy
1726,Iron Man,2008-05-02,140000000.0,585174222.0,tt0371746,PG-13,126 min,"Action, Adventure, Sci-Fi",Jon Favreau,"Mark Fergus (screenplay), Hawk Ostby (screenplay), Art Marcum (screenplay), Matt Holloway (screenplay), Stan Lee (characters), Don Heck (characters), Larry Lieber (characters), Jack Kirby (characters)","Robert Downey Jr., Terrence Howard, Jeff Bridges, Gwyneth Paltrow","After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.","Hungarian, Kurdish, Hindi, English, Persian, Urdu, Arabic",USA,Nominated for 2 Oscars. Another 20 wins & 65 nominations.,https://m.media-amazon.com/images/M/MV5BMTczNTI2ODUwOF5BMl5BanBnXkFtZTcwMTU0NTIzMw@@._V1_SX300.jpg,7.9,"893,202",30 Sep 2008,Paramount Pictures,Friday,May,2008,585.174222,126,Action
7459,Speed Racer,2008-05-09,120000000.0,93945766.0,tt0811080,PG,135 min,"Action, Adventure, Comedy, Drama, Family, Sci-Fi, Sport","Lana Wachowski, Lilly Wachowski","Lilly Wachowski, Lana Wachowski, Tatsuo Yoshida (animated series ""Speed Racer"")","Emile Hirsch, Nicholas Elia, Susan Sarandon, Melissa Holroyd","A young driver, Speed Racer, aspires to be champion of the racing world with the help of his family and his high-tech Mach 5 automobile.",English,"USA, Australia, Germany",1 win & 12 nominations.,https://m.media-amazon.com/images/M/MV5BMWU4Y2RhYzMtYzIxZC00NmRlLTk0OTctNDg1NTg5Yjk4YjQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,6.0,"66,394",16 Sep 2008,Warner Bros. Pictures,Friday,May,2008,93.945766,135,Action
9029,What Happens in Vegas,2008-05-09,35000000.0,170000000.0,tt1033643,PG-13,99 min,"Comedy, Romance",Tom Vaughan,Dana Fox,"Cameron Diaz, Ashton Kutcher, Rob Corddry, Lake Bell","A man and a woman are compelled, for legal reasons, to live life as a couple for a limited period of time. At stake is a large amount of money.","English, Serbo-Croatian",USA,2 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMTIxNzMwOTU3OF5BMl5BanBnXkFtZTcwMzk0NTM2MQ@@._V1_SX300.jpg,6.1,"159,882",26 Aug 2008,20th Century Fox,Friday,May,2008,170.0,99,Comedy
2454,The Chronicles of Narnia: Prince Caspian,2008-05-16,225000000.0,419665568.0,tt0499448,PG,150 min,"Action, Adventure, Family, Fantasy",Andrew Adamson,"Andrew Adamson (screenplay), Christopher Markus (screenplay), Stephen McFeely (screenplay), C.S. Lewis (novel)","Ben Barnes, Georgie Henley, Skandar Keynes, William Moseley","The Pevensie siblings return to Narnia, where they are enlisted to once again help ward off an evil king and restore the rightful heir to the land's throne, Prince Caspian.",English,"USA, Poland, Slovenia, Czech Republic, UK",2 wins & 20 nominations.,https://m.media-amazon.com/images/M/MV5BMTIwOTA4NTE4Ml5BMl5BanBnXkFtZTcwOTI2NTg1MQ@@._V1_SX300.jpg,6.5,"184,893",02 Dec 2008,Walt Disney Pictures,Friday,May,2008,419.665568,150,Action
3580,Changeling,2008-05-20,55000000.0,113020255.0,tt0824747,R,141 min,"Biography, Crime, Drama, History, Mystery, Thriller",Clint Eastwood,J. Michael Straczynski,"Angelina Jolie, Gattlin Griffith, Michelle Gunn, Jan Devereaux",Grief-stricken mother Christine Collins (Angelina Jolie) takes on the L.A.P.D. to her own detriment when it tries to pass off an obvious impostor as her missing child.,English,USA,Nominated for 3 Oscars. Another 14 wins & 51 nominations.,https://m.media-amazon.com/images/M/MV5BOTA1Mzg3NjIxNV5BMl5BanBnXkFtZTcwNzU2NTc5MQ@@._V1_SX300.jpg,7.7,"227,157",17 Feb 2009,Universal Pictures,Tuesday,May,2008,113.020255,141,Biography
217,Indiana Jones and the Kingdom of the Crystal Skull,2008-05-22,185000000.0,786636033.0,tt0367882,PG-13,122 min,"Action, Adventure",Steven Spielberg,"David Koepp (screenplay), George Lucas (story), Jeff Nathanson (story), George Lucas (characters), Philip Kaufman (characters)","Harrison Ford, Cate Blanchett, Karen Allen, Shia LaBeouf","In 1957, archaeologist and adventurer Dr. Henry ""Indiana"" Jones, Jr. is called back into action and becomes entangled in a Soviet plot to uncover the secret behind mysterious artifacts known as the Crystal Skulls.","English, German, Russian",USA,Nominated for 1 BAFTA Film Award. Another 10 wins & 41 nominations.,https://m.media-amazon.com/images/M/MV5BMTIxNDUxNzcyMl5BMl5BanBnXkFtZTcwNTgwOTI3MQ@@._V1_SX300.jpg,6.1,"404,459",14 Oct 2008,Paramount Pictures,Thursday,May,2008,786.636033,122,Action
10665,The Strangers,2008-05-29,9000000.0,82391145.0,tt0482606,R,86 min,"Horror, Mystery, Thriller",Bryan Bertino,Bryan Bertino,"Alex Fisher, Peter Clayton-Luce, Scott Speedman, Liv Tyler",A young couple staying in an isolated vacation home are terrorized by three unknown assailants.,English,USA,1 win & 14 nominations.,https://m.media-amazon.com/images/M/MV5BMTkxODAyODMwNV5BMl5BanBnXkFtZTcwNzk5Nzk2MQ@@._V1_SX300.jpg,6.2,"112,811",21 Oct 2008,Universal Pictures,Thursday,May,2008,82.391145,86,Horror
14784,The Fall,2008-05-30,30000000.0,3669465.0,tt0460791,R,117 min,"Adventure, Drama, Fantasy",Tarsem Singh,"Dan Gilroy (screenplay), Nico Soultanakis (screenplay), Tarsem Singh (screenplay), Valeri Petrov","Catinca Untaru, Justine Waddell, Lee Pace, Kim Uylenbroek","In a hospital on the outskirts of 1920s Los Angeles, an injured stuntman begins to tell a fellow patient, a little girl with a broken arm, a fantastic story of five mythical heroes. Thanks to his fractured state of mind and her vivid imagination, the line between fiction and reality blurs as the tale advances.","English, Romanian, Latin","USA, South Africa, India",4 wins & 11 nominations.,https://m.media-amazon.com/images/M/MV5BMjAzODUwMjM1M15BMl5BanBnXkFtZTcwNjU2MjU2MQ@@._V1_SX300.jpg,7.9,"103,234",09 Sep 2008,Roadside Attractions,Friday,May,2008,3.669465,117,Adventure
4564,Sex and the City,2008-05-30,65000000.0,415252786.0,tt1000774,R,145 min,"Comedy, Drama, Romance",Michael Patrick King,"Michael Patrick King, Candace Bushnell (book), Darren Star (television series creator)","Sarah Jessica Parker, Kim Cattrall, Kristin Davis, Cynthia Nixon",A New York City writer on sex and love is finally getting married to her Mr. Big. But her three best girlfriends must console her after one of them inadvertently leads Mr. Big to jilt her.,English,USA,2 wins & 12 nominations.,https://m.media-amazon.com/images/M/MV5BMTYyMzYxMjM3OF5BMl5BanBnXkFtZTcwNjg2OTA3MQ@@._V1_SX300.jpg,5.6,"112,349",23 Sep 2008,Warner Bros. Pictures,Friday,May,2008,415.252786,145,Comedy
9502,Kung Fu Panda,2008-06-05,130000000.0,631744560.0,tt0441773,PG,92 min,"Animation, Action, Adventure, Comedy, Family","Mark Osborne, John Stevenson","Jonathan Aibel (screenplay), Glenn Berger (screenplay), Ethan Reiff (story), Cyrus Voris (story)","Jack Black, Dustin Hoffman, Angelina Jolie, Ian McShane","The Dragon Warrior has to clash against the savage Tai Lung as China's fate hangs in the balance. However, the Dragon Warrior mantle is supposedly mistaken to be bestowed upon an obese panda who is a novice in martial arts.",English,USA,Nominated for 1 Oscar. Another 14 wins & 38 nominations.,https://m.media-amazon.com/images/M/MV5BODJkZTZhMWItMDI3Yy00ZWZlLTk4NjQtOTI1ZjU5NjBjZTVjXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg,7.5,"393,264",09 Nov 2008,Paramount Pictures,Thursday,June,2008,631.74456,92,Animation
10661,You Don't Mess with the Zohan,2008-06-06,90000000.0,201596308.0,tt0960144,PG-13,113 min,Comedy,Dennis Dugan,"Adam Sandler, Robert Smigel, Judd Apatow","Adam Sandler, John Turturro, Emmanuelle Chriqui, Nick Swardson",An Israeli Special Forces Soldier fakes his death so he can re-emerge in New York City as a hair stylist.,"English, Hebrew",USA,2 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMzE2MzEzNDc5M15BMl5BanBnXkFtZTcwMzYxOTA3MQ@@._V1_SX300.jpg,5.5,"182,337",07 Oct 2008,Sony Pictures,Friday,June,2008,201.596308,113,Comedy
1724,The Incredible Hulk,2008-06-12,150000000.0,163712074.0,tt0800080,PG-13,112 min,"Action, Adventure, Sci-Fi",Louis Leterrier,"Zak Penn (screenplay), Zak Penn (screen story), Stan Lee (Marvel comic book), Jack Kirby (Marvel comic book)","Edward Norton, Liv Tyler, Tim Roth, William Hurt","Bruce Banner, a scientist on the run from the U.S. Government, must find a cure for the monster he turns into, whenever he loses his temper.","English, Portuguese, Spanish",USA,1 win & 8 nominations.,https://m.media-amazon.com/images/M/MV5BMTUyNzk3MjA1OF5BMl5BanBnXkFtZTcwMTE1Njg2MQ@@._V1_SX300.jpg,6.7,"414,044",21 Oct 2008,Universal Pictures,Thursday,June,2008,163.712074,112,Action
8645,The Happening,2008-06-13,60000000.0,163403799.0,tt0949731,R,91 min,"Drama, Mystery, Sci-Fi, Thriller",M. Night Shyamalan,M. Night Shyamalan,"Mark Wahlberg, Zooey Deschanel, John Leguizamo, Ashlyn Sanchez","A science teacher, his wife, and a young girl struggle to survive a plague that causes those infected to commit suicide.","English, French","India, USA",3 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BMTc2MjcwNjI0MF5BMl5BanBnXkFtZTcwMjM4NjM3MQ@@._V1_SX300.jpg,5.0,"189,065",07 Oct 2008,20th Century Fox,Friday,June,2008,163.403799,91,Drama
8909,Wanted,2008-06-19,75000000.0,258270008.0,tt0493464,R,110 min,"Action, Crime, Fantasy, Thriller",Timur Bekmambetov,"Michael Brandt (screenplay), Derek Haas (screenplay), Chris Morgan (screenplay), Michael Brandt (story), Derek Haas (story), Mark Millar (comic book series), J.G. Jones (comic book series)","James McAvoy, Morgan Freeman, Angelina Jolie, Terence Stamp",A frustrated office worker learns that he is the son of a professional assassin and that he shares his father's superhuman killing abilities.,English,"USA, Germany",Nominated for 2 Oscars. Another 4 wins & 20 nominations.,https://m.media-amazon.com/images/M/MV5BMTQwNDM2MTMwMl5BMl5BanBnXkFtZTgwMjE4NjQxMTE@._V1_SX300.jpg,6.7,"346,760",02 Dec 2008,Universal Pictures,Thursday,June,2008,258.270008,110,Action
11665,Get Smart,2008-06-19,80000000.0,230685453.0,tt0425061,PG-13,110 min,"Action, Adventure, Comedy",Peter Segal,"Tom J. Astle, Matt Ember, Mel Brooks (characters), Buck Henry (characters)","Steve Carell, Anne Hathaway, Dwayne Johnson, Alan Arkin","Maxwell Smart, a highly intellectual but bumbling spy working for the CONTROL agency, is tasked with preventing a terrorist attack from rival spy agency KAOS.","English, Russian, Punjabi, Arabic",USA,3 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMTY0NzQ4MDU0NV5BMl5BanBnXkFtZTcwMzA2NzQ2MQ@@._V1_SX300.jpg,6.5,"194,175",04 Nov 2008,Warner Bros. Pictures,Thursday,June,2008,230.685453,110,Action
12177,The Love Guru,2008-06-20,62000000.0,40854735.0,tt0811138,PG-13,87 min,"Comedy, Romance, Sport",Marco Schnabel,"Mike Myers, Graham Gordy","Jessica Simpson, Kanye West, Mike Myers, Deepak Chopra","Pitka, an American raised outside of his country by gurus, returns to the States in order to break into the self-help business. His first challenge is to settle the romantic troubles and subsequent professional skid of a star hockey player whose wife left him for a rival athlete.",English,"UK, Germany, USA",5 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BMTg3OTY1MTQ3MF5BMl5BanBnXkFtZTcwMDIzMTM3MQ@@._V1_SX300.jpg,3.8,"48,630",16 Sep 2008,Paramount Pictures,Friday,June,2008,40.854735,87,Comedy
10681,WALL·E,2008-06-22,180000000.0,521311860.0,tt0910970,G,98 min,"Animation, Adventure, Family, Sci-Fi",Andrew Stanton,"Andrew Stanton (original story by), Pete Docter (original story by), Andrew Stanton (screenplay by), Jim Reardon (screenplay by)","Ben Burtt, Elissa Knight, Jeff Garlin, Fred Willard","In the distant future, a small waste-collecting robot inadvertently embarks on a space journey that will ultimately decide the fate of mankind.",English,USA,Won 1 Oscar. Another 90 wins & 93 nominations.,https://m.media-amazon.com/images/M/MV5BMjExMTg5OTU0NF5BMl5BanBnXkFtZTcwMjMxMzMzMw@@._V1_SX300.jpg,8.4,"939,317",18 Nov 2008,Walt Disney Pictures,Sunday,June,2008,521.3118599999998,98,Animation
8960,Hancock,2008-07-01,150000000.0,624029371.0,tt0448157,PG-13,92 min,"Action, Fantasy",Peter Berg,"Vincent Ngo, Vince Gilligan","Will Smith, Charlize Theron, Jason Bateman, Jae Head",Hancock is a superhero whose ill-considered behavior regularly causes damage in the millions. He changes when the person he saves helps him improve his public image.,"Vietnamese, English, Japanese",USA,4 wins & 12 nominations.,https://m.media-amazon.com/images/M/MV5BMTgyMzc4ODU3NV5BMl5BanBnXkFtZTcwNjk5Mzc1MQ@@._V1_SX300.jpg,6.4,"424,240",25 Nov 2008,Columbia Pictures,Tuesday,July,2008,624.029371,92,Action
13990,The Wackness,2008-07-03,6000000.0,2899975.0,tt1082886,R,99 min,"Comedy, Drama, Romance",Jonathan Levine,Jonathan Levine,"Ben Kingsley, Josh Peck, Famke Janssen, Olivia Thirlby","It's the summer of 1994, and the streets of New York are pulsing with hip-hop. Set against this backdrop, a lonely teenager named Luke Shapiro spends his last summer before university selling marijuana throughout New York City, trading it with his unorthodox psychotherapist for treatment, while having a crush on his stepdaughter.",English,"UK, USA",4 wins & 4 nominations.,https://m.media-amazon.com/images/M/MV5BOTkwNDkzMDI1Ml5BMl5BanBnXkFtZTcwMTc1OTA3MQ@@._V1_SX300.jpg,7.0,"29,363",06 Jan 2009,Sony Pictures Classics,Thursday,July,2008,2.899975,99,Comedy
13405,The Children of Huang Shi,2008-07-03,40000000.0,7785317.0,tt0889588,R,125 min,"Drama, War",Roger Spottiswoode,"Jane Hawksley, James MacManus","Jonathan Rhys Meyers, Radha Mitchell, Yun-Fat Chow, Michelle Yeoh","About young British journalist, George Hogg, who with the assistance of a courageous Australian nurse, saves a group of orphaned children during the Japanese occupation of China in 1937.","English, Japanese, Mandarin","Australia, China, Germany, USA",1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMTM2MTM3MjM4NV5BMl5BanBnXkFtZTcwNDI1MzA3MQ@@._V1_SX300.jpg,7.0,"9,055",20 Jan 2009,Sony Pictures Classics,Thursday,July,2008,7.785317,125,Drama
