,TMDB ID,Title,Release Date,Budget,Revenue,IMDB ID,Rating,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,IMDB Rating,IMDB Votes,Metascore,Rating Dictionary,Type,DVD Release Date,Box Office,Production
61,185984,Dream Piece,2009-01-01,0,0,,,,,,,,,,,,,,,,,,,,
62,93120,What on Earth?,2009-01-01,0,0,tt4543056,TV-PG,44 min,Documentary,N/A,N/A,"Steven Kearney, David Krueger, Mike Capps, Andrew Gough",Scientist explore some of Earth's phenomenons.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNTIyYTQxMTMtYWUzNC00MzY3LThkMTQtZWU4OWY3NGIwNzEyXkEyXkFqcGdeQXVyNDE0ODE4ODI@._V1_SX300.jpg,5.7,413,,,series,,,
63,90931,Coming Attractions: The History of the Movie Trailer,2009-01-01,0,0,tt0795358,N/A,128 min,Documentary,"Michael J. Shapiro, Jeff Werner","Frederick L. Greene, Scott McIsaac","Robert Osborne, Chris Arnold, Dan Asma, John Barrymore","A 100 year history of the development of movie marketing, reflecting technical improvements, audience taste and cultural sensibilities.",English,USA,N/A,N/A,6.5,33,,,movie,N/A,,N/A
64,69643,Mia's Father,2009-01-01,0,0,,,,,,,,,,,,,,,,,,,,
65,52032,My Dog Tulip,2009-01-01,0,246574,tt0843358,Not Rated,83 min,"Animation, Drama","Paul Fierlinger, Sandra Fierlinger","J.R. Ackerley (book), Paul Fierlinger (screenplay), Sandra Fierlinger (screenplay)","Christopher Plummer, Lynn Redgrave, Isabella Rossellini, Peter Gerety",The story of a man who rescues a German shepherd and how the two become fast friends.,English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BODM0MjMyMTUyOF5BMl5BanBnXkFtZTcwMjIwMTY3Mw@@._V1_SX300.jpg,6.9,"1,481",,,movie,26 Jul 2011,,New Yorker Films
66,44294,I Shot My Love,2009-01-01,0,0,tt1620790,N/A,56 min,Documentary,Tomer Heymann,Tomer Heymann,"Tomer Heymann, Zvi Heymann, Wieland Speck","Seventy years after his grandfather escapes from Nazi Germany to Palestine, Israeli documentary director Tomer Heymann returns to the country of his ancestors to present his film ""Paper ...","Hebrew, German, English","Israel, Germany",1 win.,https://m.media-amazon.com/images/M/MV5BMjU5MjM4ODc2N15BMl5BanBnXkFtZTcwNTM2OTcwNA@@._V1_SX300.jpg,6.9,83,,,movie,N/A,,N/A
67,39785,Pulling John,2009-01-01,0,0,tt1289451,NOT RATED,73 min,Documentary,"Vassiliki Khonsari, Sevan Matossian",N/A,"John Brzenk, Alexy Voevoda, Travis Bagent, Marcio Barboza","John Brzenk is troubled by when to call it quits; should he retire when he is on top or wait until someone takes his title. After twenty-five solid years of total world domination, John ...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTUzMDY2MTMyNV5BMl5BanBnXkFtZTgwOTE4MjA2MDE@._V1_SX300.jpg,7.6,700,,,movie,N/A,,N/A
68,36134,Die Partei,2009-01-01,0,0,tt1478954,N/A,90 min,"Documentary, Comedy","Andreas Coerper, Martin Sonneborn",Andreas Coerper (concept),"Markus Altekrüger, Dieter Althaus, Jennifer Apolinario, John Baldoz",The Movie describes the rise of the german satirical political party Die PARTEI.,German,Germany,N/A,https://m.media-amazon.com/images/M/MV5BMWE3MDhjMWQtNjRhOS00MzJiLTkxNTMtMjUzYTVlNTU5MzM1XkEyXkFqcGdeQXVyMjQ1MzQzODI@._V1_SX300.jpg,7.1,157,,,movie,N/A,,Other German Cinema Distributor
69,25933,Michael Jackson: The Legacy,2009-01-01,0,0,tt2215323,N/A,N/A,Music,N/A,N/A,Michael Jackson,N/A,English,N/A,N/A,N/A,N/A,N/A,,,movie,N/A,,DocComTV
70,28969,The Velveteen Rabbit,2009-01-01,0,0,tt0974662,G,97 min,"Animation, Drama, Family, Fantasy",Michael Landon Jr.,"Margery Williams (inspired by: ""The Velveteen Rabbit"" by), Michael Landon Jr. (story by), Cindy Kelley (screenplay)","Jane Seymour, Tom Skerritt, Ellen Burstyn, Matthew Harbour",A lonely boy wins over his distant father and strict grandmother with help from a brave velveteen rabbit whose one wish is to become a real rabbit someday.,English,USA,1 win.,https://m.media-amazon.com/images/M/MV5BMTIzMjY2MzU2OV5BMl5BanBnXkFtZTcwOTY2NTUxMg@@._V1_SX300.jpg,6.3,594,,,movie,29 Mar 2005,,Family1 Films
71,51270,The Shift,2009-01-01,1200000,0,tt1333015,Not Rated,120 min,Drama,Michael A. Goorjian,Kristen Lazarian,"Wayne Dyer, Portia de Rossi, Edward Kerr, Michael DeLuise","In this compelling film, Dr. Wayne W. Dyer explores the spiritual journey from ambition to meaning.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNGI3ZmVjNDAtYWUxYi00MDY2LWI1NWQtYTA1OTU0OGFkMTZlXkEyXkFqcGdeQXVyNDIxNDU2Mg@@._V1_SX300.jpg,8.3,852,,,movie,01 Jan 2009,,N/A
72,57409,"Hugh Hefner: Playboy, Activist and Rebel",2009-01-01,0,21878,tt1503776,R,124 min,"Documentary, Biography",Brigitte Berman,Brigitte Berman,"Larry Adler, Bobbie Arnstein, Joan Baez, Count Basie","A look at the battles Hugh Hefner fought over the years against the U.S. government, the religious right, and militant feminists.",English,Canada,2 nominations.,https://m.media-amazon.com/images/M/MV5BMjIyMDI3ODQ0N15BMl5BanBnXkFtZTgwNDU5MzA2MDE@._V1_SX300.jpg,7.0,645,,,movie,01 Jan 2011,,Phase 4 Films
73,50617,Phantoms of Nabua,2009-01-01,0,0,tt1585269,N/A,11 min,Short,Apichatpong Weerasethakul,Apichatpong Weerasethakul,"Phetmongkol Chantawong, Kumgieng Jittamaat, Miti Jittamaat, Nuttapon Kemthong",A fluorescent tube illuminates an empty playground in the evening. Nearby a flash of light is projected on a makeshift screen. This outdoor movie is a portrait of a village repeatedly ...,None,"Thailand, Germany, UK",N/A,N/A,7.0,223,,,movie,N/A,,N/A
74,47227,Pigeon: Impossible,2009-01-01,0,0,tt1423419,N/A,6 min,"Animation, Short, Action",Lucas Martell,"Lucas Martell, Austen Menges (additional story), Scott Rice (additional story), Gopal Bidari (additional story)",N/A,"The tale of Walter, a rookie secret agent faced with a problem seldom covered in basic training: what to do when a curious pigeon gets trapped inside your multi-million dollar, government-issued nuclear briefcase.",None,USA,4 wins.,https://m.media-amazon.com/images/M/MV5BM2JlN2VjMzctMzE1Ny00MjlmLTg0NDctNDdmMjRjMjAyYjE0XkEyXkFqcGdeQXVyMjc3MTMyMjA@._V1_SX300.jpg,6.7,586,,,movie,N/A,,N/A
75,31236,Michael Jackson Unmasked,2009-01-01,0,0,tt1583321,APPROVED,46 min,"Documentary, Biography",Sonia Anderson,Sonia Anderson,"Denny Heide, Janet Jackson, Michael Jackson, Quincy Jones",So much has now been said about the turbulent life and phenomenal career of Michael Jackson that it has become almost impossible to disentangle the man from the myth. Perhaps more than any ...,English,UK,N/A,https://m.media-amazon.com/images/M/MV5BMjIxMjM4MzIzMl5BMl5BanBnXkFtZTgwNDIxMjQ3OTE@._V1_SX300.jpg,6.8,49,,,movie,N/A,,N/A
76,39774,It Came from Kuchar,2009-01-01,0,0,tt1303745,Not Rated,86 min,"Documentary, Comedy",Jennifer M. Kroot,N/A,"George Kuchar, Mike Kuchar, Dan Carbone, John Carlson","The definitive documentary about the zany, underground filmmaking twins, George and Mike Kuchar.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjM1Nzk3ODIwMl5BMl5BanBnXkFtZTgwMDc4MjA2MDE@._V1_SX300.jpg,7.2,231,,,movie,15 Jun 2010,,Tigerlily Pictures LLC
77,34128,Peter and Vandy,2009-01-01,500000,11276,tt1144551,Not Rated,95 min,"Drama, Romance",Jay DiPietro,Jay DiPietro,"Jason Ritter, Jess Weixler, Jesse L. Martin, Tracie Thoms","'Peter and Vandy' is a love story told out of order. Set in Manhattan, the story shifts back and forth in time, juxtaposing Peter and Vandy's romantic beginnings with the twisted, ...",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTMyNjUxMjk1MF5BMl5BanBnXkFtZTcwNzU3NzM4Mg@@._V1_SX300.jpg,6.4,"1,416",,,movie,09 Feb 2010,,Strand Releasing
78,112063,Medal of Honor,2009-01-01,0,0,tt7440274,N/A,60 min,"Documentary, War",N/A,N/A,"Joe Martorano, Tyler Williams, Josh Charles, David Petraeus",A hybrid docu/live-action anthology series that portrays stories of personal sacrifice that resulted in the highest military distinction: the Medal of Honor.,English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMjIxMjExNjktM2E1MS00ZjFjLThmNjQtZjFmMjYzYWI1MDdmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,8.4,"1,115",,,series,,,
79,113531,"Twoyoungmen, UT.",2009-01-01,0,0,tt1347104,N/A,17 min,"Short, Drama",Sam McConnell,"Nick Citton (screenplay), Sam McConnell (story)","Art Gager, George Loomis, Brant Kaiwi, David F. Browning","Will and Eli meet by chance in a bar and head to the salt flats searching for a party. In the process, however, they take the first steps towards finding and accepting themselves.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjE1ODQ5MTE5MF5BMl5BanBnXkFtZTcwODgxODUzMg@@._V1_SX300.jpg,5.4,203,,,movie,N/A,,N/A
80,49263,The Nail,2009-01-01,0,0,tt0036714,N/A,99 min,"Crime, Drama, Romance",Rafael Gil,"Pedro Antonio de Alarcón (story), Eduardo Marquina (dialogue), Rafael Gil (screenplay)","Amparo Rivelles, Rafael Durán, Juan Espantaleón, Milagros Leal","A rural magistrate tries to solve the mystery of a man's death that turns to murder in the light of new events, while searching for his lost love, a beautiful and enigmatic woman who suddenly disappeared.",Spanish,Spain,1 nomination.,https://m.media-amazon.com/images/M/MV5BYTBjYzVkZjctNDI4ZC00YTgyLTgwYzAtYTZjODc3YmM2OTI3XkEyXkFqcGdeQXVyNjY0OTcwNzQ@._V1_SX300.jpg,6.8,120,,,movie,N/A,,N/A
81,33022,The Wonders of Creation Reveal God's Glory,2009-01-01,0,0,,,,,,,,,,,,,,,,,,,,
82,26430,The Carter,2009-01-01,0,0,tt1247371,N/A,N/A,"Documentary, Music",Adam Bhala Lough,N/A,"Birdman, Cortez Bryant, Reginae Carter, Drake","An in-depth look at the artist Dwayne LIL' WAYNE Carter Jr, proclaimed by many as the ""greatest rapper alive"" With comprehensive and personal interviews with Lil' Wayne, this film will also...",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMzExMjA1MTY2MV5BMl5BanBnXkFtZTcwNTIyODkwOQ@@._V1_SX300.jpg,7.2,585,,,movie,17 Nov 2009,,Virgil Films &amp; Entertainment
83,27960,I Saw the Sun,2009-01-01,0,0,tt1347521,N/A,120 min,Drama,"Mahsun Kirmizigül, Irmak Sueri",Mahsun Kirmizigül,"Mahsun Kirmizigül, Demet Evgar, Murat Ünalmis, Cemal Toktas","In the southeast region of Turkey, the Altun family lives in a small mountainside village plagued by a 25-year war, making their daily life a hellish struggle. As the war continues to ...","Turkish, Norwegian, Kurdish",Turkey,3 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BODU1ZWU4MGMtOGJhYS00Y2Q1LTkxZTUtNjU4YzgzZDFmMWZkXkEyXkFqcGdeQXVyMzUxOTQ2NDU@._V1_SX300.jpg,6.5,"8,734",,,movie,N/A,,Boyut Film
84,21851,The Lost,2009-01-01,0,0,tt0451102,Not Rated,119 min,"Crime, Drama, Thriller",Chris Sivertson,"Chris Sivertson (written for the screen by), Jack Ketchum (novel)","Marc Senter, Shay Astar, Alex Frost, Megan Henning","19-year-old Ray Pye murders two young women. Four years later, detective Charlie Schilling knows that Ray did it. He just needs to prove it. Meanwhile, Ray has met his match in a new girl in town, Katherine Wallace.",English,USA,2 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMjAyODg3MjkyMF5BMl5BanBnXkFtZTcwNjk1NDM3MQ@@._V1_SX300.jpg,5.9,"2,526",,,movie,18 Mar 2008,,Anchor Bay Entertainment
85,406891,Last Day Dream,2009-01-01,0,0,tt1505121,N/A,2 min,Short,Chris Milk,Chris Milk,"Jacqueline Storr, Brad O'Connor, Katherine Derby, Meghan Derby",A man watches his life pass before him.,N/A,N/A,N/A,N/A,7.2,67,,,movie,N/A,,N/A
86,76352,The Science of Sex Appeal,2009-01-01,0,0,tt1309188,TV-14,88 min,Documentary,N/A,N/A,"Alan Dunn, Alyson Reed, Farrah Shaikh, Landon Ashworth","The elusive qualities of sex appeal are examined through the lens of science in this probing documentary, which reveals the evolution and function of every component of human attraction. In...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTgyNzk3MjgxOV5BMl5BanBnXkFtZTgwNDA5MjA2MDE@._V1_SX300.jpg,6.7,310,,,movie,26 Jan 2010,,The Incubator
87,19940,Frame Of Mind,2009-01-01,0,0,tt0837795,R,88 min,Drama,Carl T. Evans,"Charles Kipps, Carl T. Evans","Carl T. Evans, Arija Bareikis, Chris Noth, Tony Lo Bianco",A New Jersey police detective comes across new evidence in the Kennedy assassination.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTg3MDcxNDQ5M15BMl5BanBnXkFtZTcwNDEzOTEzMg@@._V1_SX300.jpg,4.7,375,,,movie,24 Feb 2009,,Falcon Films
88,143573,Send Me to the 'Lectric Chair,2009-01-01,0,0,tt2199585,N/A,7 min,Short,Guy Maddin,N/A,"Isabella Rossellini, Darcy Fehr, Brent Neale, David Evans",A woman sent is sent to an electric chair that reads the images of her mind.,English,Canada,N/A,N/A,7.0,90,,,movie,N/A,,N/A
89,39398,Waiting for Armageddon,2009-01-01,0,0,tt1372746,Not Rated,74 min,Documentary,"Kate Davis, David Heilbroner, Franco Sacchi",N/A,"Gary Bauer, Chip Berlet, George W. Bush, Jimmy Carter",America's 50-million strong Evangelical community is convinced that the world's future is foretold in Biblical prophecy - from the Rapture to the Battle of Armageddon. This astonishing ...,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTkzMzIwNTAzNF5BMl5BanBnXkFtZTcwMTk5ODAxMw@@._V1_SX300.jpg,6.4,342,,,movie,18 May 2010,,First Run Features
90,47798,The New Tenants,2009-01-01,0,0,tt1520428,TV-14,21 min,"Short, Comedy, Crime, Drama",Joachim Back,"Anders Thomas Jensen (original screenplay ""De Nye Lejere""), David Rakoff (adaptation)","Vincent D'Onofrio, Kevin Corrigan, Liane Balaban, Jamie Harrold","A nosy neighbor, a drug dealer and an angry husband make for a move-in day that two men will never forget.",English,"Denmark, USA",Won 1 Oscar. Another 3 nominations.,https://m.media-amazon.com/images/M/MV5BYzdkZTc2MmYtMGMwMC00ODNiLThjN2MtYjY4OWUyZjk3NTc2XkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_SX300.jpg,6.6,"1,327",,,movie,N/A,,Park Pictures
91,44376,"Hollywood, je t'aime",2009-01-01,0,0,tt1432150,NOT RATED,95 min,"Comedy, Drama, Romance",Jason Bushman,Jason Bushman,"Eric Debets, Chad Allen, Jonathan Blanc, Diarra Kilpatrick","A gay Parisian shows up in Hollywood at Christmastime, ready for his close-up.","English, French",USA,2 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTk4MTM5Mzg3N15BMl5BanBnXkFtZTcwMjM4NzI5Mg@@._V1_SX300.jpg,6.5,382,,,movie,N/A,,N/A
92,144385,Liquid Tension Experiment: Live In LA,2009-01-01,0,0,,,,,,,,,,,,,,,,,,,,
93,71589,Raging Planet - Hurricane,2009-01-01,0,0,,,,,,,,,,,,,,,,,,,,
94,49391,From Time to Time,2009-10-25,0,0,tt1031241,PG,92 min,"Adventure, Drama, Fantasy",Julian Fellowes,"Lucy M. Boston (novel), Julian Fellowes (adaptation)","Alex Etel, Timothy Spall, Maggie Smith, Christopher Villiers","A haunting ghost story spanning two worlds, more than a century apart. When 13-year-old Tolly finds he can mysteriously travel between the two, he begins an adventure that unlocks family secrets laid buried for generations.",English,UK,3 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMjI3MzM3Mzk5MV5BMl5BanBnXkFtZTcwNzkxMzQ5Mw@@._V1_SX300.jpg,6.7,"4,181",,,movie,19 Mar 2012,,Freestyle Digital Media
95,38229,Hackers Wanted,2009-01-01,0,0,tt2292707,Not Rated,86 min,"Documentary, Crime",Samuel Vartek,N/A,"John Arquilla, Craig Calef, John Draper, Frank Harrel","This film both follows the hacking adventures of famous hacker Adrian Lamo, and uses them as a microcosm for the macrocosm of struggles faced by emerging trends of thought - from the criminal to the philosophical.",English,USA,N/A,N/A,6.6,162,,,movie,N/A,,N/A
96,80217,Anna,2009-11-11,0,0,tt7456310,R,119 min,"Action, Thriller",Luc Besson,Luc Besson (screenplay),"Sasha Luss, Helen Mirren, Luke Evans, Cillian Murphy",Beneath Anna Poliatova's (Sasha Luss') striking beauty lies a secret that will unleash her indelible strength and skill to become one of the world's most feared government assassins.,"English, Russian, French",France,1 nomination.,https://m.media-amazon.com/images/M/MV5BYmQ3NmU1YzQtMmIzYy00ZDlmLWI5ZWQtZjZhNzY0ZGFkZTRkXkEyXkFqcGdeQXVyNDU1MTY3OTg@._V1_SX300.jpg,6.6,"36,498",,,movie,10 Sep 2019,,Summit Entertainment
97,43740,The Little Traitor,2009-01-10,0,0,tt0818170,TV-PG,88 min,Drama,Lynn Roth,"Lynn Roth (screenplay), Amos Oz (novel)","Ido Port, Alfred Molina, Gilya Stern, Rami Heuberger",A coming of age tale of the unlikely bond between a kindly British soldier and a spirited Jewish boy set against the backdrop of the birth of the State of Israel.,"Hebrew, English","Israel, USA",2 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMTkyMTkwMTAwOV5BMl5BanBnXkFtZTcwODM0Nzc4Mg@@._V1_SX300.jpg,6.9,772,,,movie,N/A,,Westchester Films
98,476556,The Video Guys,2009-01-01,0,0,tt1355612,N/A,95 min,"Comedy, Romance",Dan Brennan,N/A,"Dan Brennan, Russ Camarda, Johnny Ferro, Allison Lane","Your wedding day can be the most stressful day of your life. The Video Guys have seen it all, from cheating grooms to sexy brides. They know how to be discreet and how to deal with any ...",English,USA,6 wins.,N/A,7.2,30,,,movie,N/A,,N/A
99,457723,Massage the History,2009-01-01,0,0,tt2177172,N/A,10 min,"Documentary, Short",Cameron Jamie,N/A,"Pre$$ure, Satisfaktion, Pipelaya, Relentless",N/A,English,USA,1 nomination.,N/A,6.5,11,,,movie,N/A,,N/A
100,358853,No Ward,2009-01-01,0,0,tt1488001,N/A,10 min,"Documentary, History",Terence Nance,N/A,N/A,"A documentary about the forced migration of New Orleans residents to cities in Texas. The film juxtaposes the migrations that occurred as a result of Hurricane Katrina in 2005, and Hurricane Gustave in 2008.",English,USA,N/A,N/A,4.8,6,,,movie,N/A,,N/A
101,350079,Wednesday Morning Two A.M.,2009-01-01,0,0,tt2176856,N/A,7 min,"Animation, Short",Lewis Klahr,N/A,N/A,N/A,English,USA,1 win.,N/A,6.8,12,,,movie,N/A,,N/A
102,310691,Trimpin: The Sound of Invention,2009-01-01,0,0,tt1311718,N/A,79 min,"Documentary, Music",Peter Esmonde,N/A,"Charles Amirkhanian, Hank Dutt, Kyle Gann, David Harrington","Documentary profile of Trimpin, an eccentric and highly creative artist/inventor/engineer/composer who has created a world that resembles both Santa's workshop and Frankenstein's lab.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMjEzMDE2MzE4MF5BMl5BanBnXkFtZTcwNTI4MzcwMg@@._V1_SX300.jpg,7.4,37,,,movie,30 Aug 2011,,N/A
103,293620,Don't Look Down,2009-01-01,0,0,tt1233487,R,85 min,"Drama, Romance",Eliseo Subiela,Eliseo Subiela,"Antonella Costa, Leandro Stivelman, Hugo Arana, Mónica Galán","Coming of age. In Buenos Aires, Eloy is on the verge of manhood. He studies physics, helps with the family headstone business, and does advertising - handing out flyers while walking on ...",Spanish,"Argentina, France",2 wins.,https://m.media-amazon.com/images/M/MV5BNWMzYWIzYTgtNTNmNy00MzkyLThkZjItZjU0ZjllODQwOTMyXkEyXkFqcGdeQXVyODU2MDg1NzU@._V1_SX300.jpg,6.0,"2,347",,,movie,N/A,,N/A
104,272754,Not Quite the Taliban,2009-01-01,0,0,tt1528787,N/A,70 min,Documentary,Fadi Hindash,N/A,N/A,The story of one man's frustration with his generation of modern Arabs who appear Western but are more conservative than the traditional Arabs. While there are many films about hypocrisy in...,"Arabic, English",Belgium,N/A,https://m.media-amazon.com/images/M/MV5BMTQ1MjE0MjQzNl5BMl5BanBnXkFtZTgwNzkwNDA2MDE@._V1_SX300.jpg,7.6,26,,,movie,N/A,,N/A
105,254611,Podwórka,2009-01-01,0,0,tt2319632,N/A,31 min,"Documentary, Short",Sharon Lockhart,N/A,N/A,"Observes the everyday life of children in Lodz, Poland in a series of long takes.",N/A,"Poland, USA",N/A,N/A,5.7,16,,,movie,N/A,,N/A
106,245034,The Final Inch,2009-01-01,0,0,tt1360061,N/A,38 min,"Documentary, Short",Irene Taylor Brodsky,N/A,Martha Mason,N/A,"English, Urdu, Hindi",USA,Nominated for 1 Oscar. Another 2 wins & 3 nominations.,N/A,8.4,45,,,movie,N/A,,N/A
107,212276,Christian Finnegan: Au Contraire,2009-01-01,0,0,tt1860202,N/A,N/A,Comedy,Brent Carpenter,Christian Finnegan,Christian Finnegan,"Feeling blue? Down in the mouth? Has your get up and go got up and went? Well settle back and enjoy some good old-fashioned stand-up comedy buffoonery, courtesy of CHRISTIAN FINNEGAN! ...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjE4ODYwMzc2Ml5BMl5BanBnXkFtZTgwNjY2NTA2MDE@._V1_SX300.jpg,N/A,N/A,,,movie,12 May 2009,,N/A
108,210797,Stuck Like Chuck,2009-01-01,0,0,tt1326869,N/A,86 min,"Comedy, Romance",Jerry Cavallaro,Jerry Cavallaro,"Joe Moran, Jocelyn DeBoer, Patrick McColley, Lloyd Kaufman","Romantic comedy about friendship, love, college and the awkward situations that bring them all together.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMzAzMjk1MzM3OV5BMl5BanBnXkFtZTgwNjYzMTYwOTE@._V1_SX300.jpg,6.3,58,,,movie,N/A,,N/A
109,210514,Heavenly Appeals,2009-01-01,0,0,tt3978670,N/A,2 min,"Animation, Short, Comedy",David Lisbe,David Lisbe,N/A,"After many millennials of being tortured in Hell, Raymond K. Hessle has finally earned a chance to appeal his sentence of Eternal Damnation. Upon arrival at the ""appeals"" gate of Heaven he ...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BOGI0NTBlZTItMDgzZi00YjRiLTllZTAtNjRjMWJlNGI3ZjdkXkEyXkFqcGdeQXVyNDE4OTY5NzI@._V1_SX300.jpg,6.0,44,,,movie,N/A,,N/A
